YEAR,Team,DATE,LOCATION,OPPONENT,RESULT,TEAMSCORE,OPPSCORE,RECORD,WAB,ADJO,ADJD,OPPP,OEFG%,OTO%,OOR%,OFTR,DPPP,DEFG%,DTO%,DOR%,DFTR
2018,Oregon,Sat 2-24,H,Arizona,W,98,93,19-10,-2.1,130,114.5,129.9,52.7,5.3,37.5,32.4,123.3,63.6,22.5,40,37.3
2018,Oregon,Thu 3-01,A,Washington St.,L,76,78,19-11,-2.8,111.4,113.1,115.3,54.8,19.7,38.9,19.4,118.3,61.1,18.2,28.6,27.8
2018,Oregon,Sat 3-03,A,Washington,W,72,64,20-11,-2.4,117.2,90.5,107.3,50.9,19.4,35.5,25.9,95.4,43,16.4,25.7,29.8
2018,Oregon,Wed 3-07,N,Washington St.,W,64,62,21-11,-2.3,88.5,92,95.5,45.2,17.9,39.5,29,92.5,48,23.9,17.2,36.7
2018,Oregon,Thu 3-08,N,Utah,W,68,66,22-11,-1.8,123,108.6,117.3,46.2,10.4,36.4,47.2,113.9,60.5,15.5,15.4,44.2
2018,Oregon,Fri 3-09,N,USC,L,54,74,22-12,-2.3,84.1,97.9,78.6,40,20.4,23.1,16.7,107.7,59.6,29.1,40.7,26.9
2018,Oregon,Tue 3-13,H,Rider,W,99,86,23-12,-2.2,116.1,112.4,125.8,71.4,21.6,36,48.2,109.3,50,15.2,34.1,21.1
2018,Oregon,Sun 3-18,A,Marquette,L,92,101,23-13,-2.5,115.5,115.7,118.4,57.4,16.7,29.6,70.4,129.9,67.8,20.6,30.8,40.7
2019,Oregon,Tue 11-06,H,Portland St.,W,84,57,1-0,0,109.2,91.1,123.3,58,20.5,38.5,66,83.7,32.2,16.1,47.2,21.9
2019,Oregon,Fri 11-09,H,Eastern Washington,W,81,47,2-0,0.1,117.9,77.5,124.7,57.4,10.8,34.3,27.9,72.3,33.1,13.9,22.4,9.2
2019,Oregon,Thu 11-15,N,Iowa,L,69,77,2-1,-0.4,96.6,98.1,96.5,40.6,12.6,26.7,37.5,107.6,46.2,21,34.3,63.5
2019,Oregon,Fri 11-16,N,Syracuse,W,80,65,3-1,0.2,123.7,88.8,114.6,57,25.8,40.7,50,93.1,40.2,24.4,33.3,60.8
2019,Oregon,Tue 11-20,H,Green Bay,W,83,72,4-1,0.2,107.9,96.1,110.3,53.2,17.3,14.3,89.4,95.7,45.7,9.3,21.7,26.1
2019,Oregon,Mon 11-26,H,Texas Southern,L,84,89,4-2,-0.7,102.1,111.6,106.2,56.6,15.2,16.7,11.8,112.5,54.5,17.7,29.7,32.8
2019,Oregon,Sat 12-01,A,Houston,L,61,65,4-3,-0.8,97.4,89.1,89.7,45.3,23.5,26.5,32.1,95.6,41.2,17.6,29.3,40.4
2019,Oregon,Sat 12-08,H,Nebraska Omaha,W,84,61,5-3,-0.7,130.8,98.7,140.5,69.6,16.7,47.6,14.3,102,54,13.4,7.1,16
2019,Oregon,Wed 12-12,H,San Diego,W,65,55,6-3,-0.5,104.2,92.4,103.8,46.3,14.4,31.4,38.9,87.9,48,25.6,22.6,22.4
2019,Oregon,Sat 12-15,H,Boise St.,W,66,54,7-3,-0.4,103.5,89.7,107.8,53.5,19.6,22.7,58.1,88.2,42.2,16.3,24.3,35.3
2019,Oregon,Tue 12-18,H,Florida A&M,W,71,64,8-3,-0.3,112.4,111.8,108.4,51.8,22.9,44.1,40,97.7,51,16.8,16.7,30.8
2019,Oregon,Fri 12-21,A,Baylor,L,47,57,8-4,-0.7,81.8,87.5,79.4,48.9,28.7,15.4,13.6,96.3,52.3,28.7,44,40.9
2019,Oregon,Sat 12-29,A,Boise St.,W,62,50,9-4,-0.3,94.5,77.4,96.3,44.2,10.9,21.2,18.3,77.7,42.9,29.5,22.6,47.6
2019,Oregon,Sat 1-05,H,Oregon St.,L,72,77,9-5,-1.1,93.2,101.7,97.6,44.2,13.6,26.2,23.2,104.4,56.9,24.4,28,41.2
2019,Oregon,Thu 1-10,H,UCLA,L,84,87,9-6,-1.9,104.2,100,102,45.5,14.6,32.7,31.2,105.7,58.3,27.9,44.4,50
2019,Oregon,Sun 1-13,H,USC,W,81,60,10-6,-1.7,125,89.8,124.4,68.3,20,32,30.8,92.1,47.2,18.4,20.6,25.9
2019,Oregon,Thu 1-17,A,Arizona,W,59,54,11-6,-1.2,102.3,83.6,94.2,44.7,14.4,23.7,22.8,86.2,42.3,22.3,29.7,28.8
2019,Oregon,Sat 1-19,A,Arizona St.,L,64,78,11-7,-1.6,108.2,105.6,96.1,41.3,22.5,42.9,20.6,117.2,62.2,22.5,25.9,42.9
2019,Oregon,Thu 1-24,H,Washington,L,56,61,11-8,-2.3,96.3,100,90.4,53.3,30.7,28,26.7,98.4,65,30.7,16.7,27.5
2019,Oregon,Sun 1-27,H,Washington St.,W,78,58,12-8,-2.2,113.6,104,129.3,63.6,11.6,24,18.2,96.1,60.9,28.2,21.7,8.7
2019,Oregon,Thu 1-31,A,Utah,W,78,72,13-8,-1.8,112.1,97.6,116.5,51.7,14.9,34.4,35.6,107.5,56.7,25.4,40,44.2
2019,Oregon,Sat 2-02,A,Colorado,L,51,73,13-9,-2.2,77.6,101.4,72.4,34.5,15.6,18.2,31,103.7,46.2,19.9,27.3,52.8
2019,Oregon,Wed 2-06,H,California,W,73,62,14-9,-2.2,108,97.2,112.8,65.1,23.2,24,9.4,95.8,45.1,13.9,12.9,37.3
2019,Oregon,Sat 2-16,A,Oregon St.,L,57,72,15-10,-2.6,95.4,97.5,88.3,54.4,27.9,23.3,33.3,111.6,56.9,12.4,12.9,45.1
2019,Oregon,Thu 2-21,A,USC,L,49,66,15-11,-3.1,88.7,97.5,80.6,37,14.8,22.9,20.4,108.6,58.3,21.4,28.6,9.3
2019,Oregon,Sat 2-23,A,UCLA,L,83,90,15-12,-3.6,142.9,132,134.1,59.5,12.9,39.4,32.8,145.4,63.2,11.3,47.1,50.9
2019,Oregon,Sun 2-10,H,Stanford,W,69,46,15-9,-2,106.6,75.2,104.9,50,13.7,30.3,28.8,69.9,30,21.3,31.1,40
2019,Oregon,Thu 2-28,H,Arizona St.,W,79,51,16-12,-3.3,115.9,76,115.4,56.6,21.9,50,26.2,74.5,34.9,20.4,27.5,49.1
2019,Oregon,Sat 3-02,H,Arizona,W,73,47,17-12,-3.1,110.6,80.6,113,50.8,4.6,17.1,23,72.8,39.6,23.2,18.9,37.5
2019,Oregon,Wed 3-06,A,Washington St.,W,72,61,18-12,-2.9,104.2,88.7,108,57.6,15,20.6,16.9,91.5,48,25.5,26.7,32
2019,Oregon,Sat 3-09,A,Washington,W,55,47,19-12,-2.3,98.1,69.4,85.8,46.9,25,31.3,34.7,73.4,36.5,23.4,18.2,35.4
2019,Oregon,Wed 3-13,N,Washington St.,W,84,51,20-12,-2.2,112.1,76,121.4,56.7,20.2,41.7,14.9,73.7,37.5,28.9,31.6,30.8
2019,Oregon,Thu 3-14,N,Utah,W,66,54,21-12,-1.9,97.3,83,105.9,47.4,12.8,26.5,26.3,86.7,35.8,19.3,33.3,37.7
2019,Oregon,Fri 3-15,N,Arizona St.,W,79,75,22-12,-1.4,116.8,99.8,110.4,49.3,11.2,38.1,35.8,104.8,47.3,19.6,33.3,56.4
2019,Oregon,Sat 3-16,N,Washington,W,68,48,23-12,-1,119.1,83.6,113.1,60,26.6,35,55,79.8,38,23.3,29.7,14.8
2019,Oregon,Fri 3-22,N,Wisconsin (5),W,72,54,24-12,-0.3,127.5,87.4,114.8,61.8,19.1,24,21.6,86.1,38.3,20.7,36.4,21.7
2019,Oregon,Sun 3-24,N,UC Irvine (13),W,73,54,25-12,0.1,129.5,93.2,125.9,56.8,12.1,38.2,13.6,93.1,44.1,25.9,41.9,25.5
2019,Oregon,Thu 3-28,N,Virginia (1),L,49,53,25-13,0,103.5,81.3,89.8,47.8,20.2,20.7,17.8,97.1,43.8,14.7,30.6,8.9
2020,Oregon,Tue 11-05,H,Fresno St.,W,71,57,1-0,0.1,99.1,80.6,101.8,42.5,18.6,42.1,45,81.7,42.7,24.4,23.7,25.5
2020,Oregon,Sat 11-09,H,Boise St.,W,106,75,2-0,0.3,142.6,101.2,142.2,80.8,16.1,21.1,21.7,100.6,47.6,17.4,28.6,36.5
2020,Oregon,Tue 11-12,N,Memphis,W,82,74,3-0,0.7,124.4,99.7,108.4,55.8,23.8,37.8,45,97.8,40.6,17.2,41.9,31.9
2020,Oregon,Sun 11-17,H,UT Arlington,W,67,47,4-0,0.9,103.2,77,103.6,52.5,15.5,25.8,13.6,72.6,28.1,9.3,25.5,25
2020,Oregon,Fri 11-22,H,Houston,W,78,66,5-0,1.4,132.2,96.9,122.2,64.6,17.2,16,43.8,103.4,43.1,14.1,43.6,18.5
2020,Oregon,Wed 11-27,N,Seton Hall,W,71,69,6-0,2,115,98.1,107.9,51.9,19.8,44.1,52.8,104.9,52.5,19.8,27.3,15.3
2020,Oregon,Thu 11-28,N,Gonzaga,L,72,73,6-1,1.8,104.4,86.1,98.5,38.8,8.2,32.7,17.5,99.9,46,17.8,32.5,32.3
2020,Oregon,Fri 11-29,N,North Carolina,L,74,78,6-2,1.2,116.7,114.1,113.4,44.3,10.7,44,28.6,119.6,46.8,19.9,52.8,33.9
2020,Oregon,Sat 12-07,H,Hawaii,W,89,64,7-2,1.3,129.4,111.1,135.1,72.5,18.2,37.5,33.3,97.1,49.1,19.7,26.5,21.1
2020,Oregon,Sat 12-14,A,Michigan,W,71,70,8-2,2,118.1,87.9,103,58.5,23.2,21.4,24.5,101.6,48.4,16,27.8,23
2020,Oregon,Wed 12-18,H,Montana,W,81,48,9-2,2.2,104,71.7,109.2,61,20.2,27.6,28.8,64.7,40.4,27,8.6,21.2
2020,Oregon,Sat 12-21,H,Texas Southern,W,84,78,10-2,2.2,106.4,118.4,118.3,62,26.8,40.7,54,109.9,53.1,22.5,42.9,20.3
2020,Oregon,Sun 12-29,H,Alabama St.,W,98,59,11-2,2.2,136.8,105.7,142.3,68.9,16,45.2,19.7,85.6,43.6,29,40,29.1
2020,Oregon,Thu 1-02,A,Colorado,L,65,74,11-3,1.9,98.8,94.2,89.7,47.3,17.9,11.4,30.4,102.1,50,11,14.3,43.9
2020,Oregon,Sat 1-04,A,Utah,W,69,64,12-3,2.3,112.1,95.5,108.3,50,15.7,36.1,6.1,100.5,43.2,11,31.7,33.9
2020,Oregon,Thu 1-09,H,Arizona,W,74,73,13-3,2.8,114.9,98.2,105.2,45.4,14.2,31.7,26.2,103.7,51.6,17.1,28.6,22.6
2020,Oregon,Sat 1-11,H,Arizona St.,W,78,69,14-3,3.1,126.8,100.8,117.7,59.3,18.1,35.7,42.6,104.1,46.6,13.6,27,27.1
2020,Oregon,Thu 1-16,A,Washington St.,L,61,72,14-4,2.5,100.9,102.7,91.2,53.9,23.9,17.2,23.5,107.6,58.7,22.4,29,32.7
2020,Oregon,Sat 1-18,A,Washington,W,64,61,15-4,3.1,103.7,91.5,96.8,39.6,12.1,41.3,28.4,92.2,36,19.7,41.5,52.6
2020,Oregon,Thu 1-23,H,USC,W,79,70,16-4,3.4,110.3,90.3,101.2,44.1,14.1,33.3,36.8,89.6,38.7,23.1,34.1,45.2
2020,Oregon,Sun 1-26,H,UCLA,W,96,75,17-4,3.7,136,95.8,131.5,67,19.2,33.3,42.9,102.7,59.6,30.1,37.5,30.8
2020,Oregon,Thu 1-30,A,California,W,77,72,18-4,4,120.7,110.1,117.1,61.5,21.3,28.6,34.6,109.5,58.5,21.3,26.9,48.9
2020,Oregon,Sat 2-01,A,Stanford,L,60,70,18-5,3.6,106.7,95.2,88.5,38.3,14.7,31.1,23.4,103.2,48.2,19.2,28.6,35.7
2020,Oregon,Sat 2-08,A,Oregon St.,L,53,63,18-6,3.1,91.3,87.8,84.7,46.4,20.8,24.2,7.3,100.7,50,19.2,20.7,25.5
2020,Oregon,Thu 2-13,H,Colorado,W,68,60,19-6,3.5,104.3,89.6,101.9,45.9,15,32.4,26.2,89.9,47.5,27,36.1,10.2
2020,Oregon,Sun 2-16,H,Utah,W,80,62,20-6,3.7,132.5,100.9,132.4,69.2,14.9,21.7,19.2,102.6,50,21.5,33.3,30
2020,Oregon,Thu 2-20,A,Arizona St.,L,72,77,20-7,3.3,107.5,102.3,99.3,48.4,22.1,34.1,30.6,106.2,55,17.9,28.2,35
2020,Oregon,Sat 2-22,A,Arizona,W,73,72,21-7,4,117.9,94.5,104.6,50.8,15.8,27.8,23,103.1,53.4,20.1,28.9,36.2
2020,Oregon,Thu 2-27,H,Oregon St.,W,69,54,22-7,4.3,121.2,91.9,123.3,50,7.1,43.2,15.9,96.5,50,26.8,36,29.5
2020,Oregon,Thu 3-05,H,California,W,90,56,23-7,4.4,143.2,95.8,144.9,71.2,12.9,30.4,38.5,90.1,42,16.1,26.5,17.9
2020,Oregon,Sat 3-07,H,Stanford,W,80,67,24-7,4.8,137.3,104.3,124.2,66.7,24.8,45.5,29.4,104.1,53.9,23.3,30.8,27.5
2021,Oregon,Fri 12-04,N,Seton Hall,W,83,70,1-1,0,126.1,94.5,118.4,61.2,20,40,34.5,99.9,59.6,24.3,13.3,23.1
2021,Oregon,Mon 12-07,H,Eastern Washington,W,69,52,2-1,0.2,91.6,72.1,95.9,50.8,19.5,22.9,12.7,72.3,37.7,15.3,9.8,26.3
2021,Oregon,Wed 12-09,H,Florida A&M,W,87,66,3-1,0.3,114.6,103.5,116.9,65.1,21.5,32.1,14.3,88.7,44.2,25.5,36.1,30
2021,Oregon,Sat 12-12,A,Washington,W,74,71,4-1,0.5,107.5,95.7,103.1,41.5,16.7,45,41.5,98.9,51.7,22.3,26.7,16.9
2021,Oregon,Thu 12-17,H,San Francisco,W,74,64,5-1,0.7,109.2,87,104.6,48.3,17,33.3,38.3,90.4,43.3,19.8,28.9,26.7
2021,Oregon,Sat 12-19,H,Portland,W,80,41,6-1,0.8,98,65.3,112.8,64.3,26.8,37.5,19.6,57.8,24.1,25.4,25,28.6
2021,Oregon,Thu 12-31,H,California,W,82,69,7-1,0.9,116.2,101.2,117.6,54.9,12.9,27,34.4,99,55.3,24.4,16.7,46.8
2021,Oregon,Sat 1-02,H,Stanford,W,73,56,8-1,1.3,99.1,79.2,97.1,52.3,14.6,15.4,10.6,74.5,43.3,25.3,8.8,32.7
2021,Oregon,Thu 1-07,A,Colorado,L,72,79,8-2,1.1,112.6,96.5,100.8,54.2,19.6,18.2,16.7,110.6,51.6,18.2,37.1,23.8
2021,Oregon,Sat 1-09,A,Utah,W,79,73,9-2,1.7,118.6,98.3,115.1,53.2,10.2,21.6,25.8,106.3,61.5,26.2,26.9,23.1
2021,Oregon,Sat 1-23,H,Oregon St.,L,64,75,9-3,1,100.6,104.2,96,46.3,10.5,13.5,42.6,112.5,50,18,35.7,45.3
2021,Oregon,Thu 2-04,H,Washington St.,L,71,74,9-4,0.3,112,110.2,103.5,48.2,23.3,48.3,40,107.9,53.1,21.9,30,63.3
2021,Oregon,Sat 2-06,H,Washington,W,86,74,10-4,0.5,125.3,105.3,123.3,59.3,21.5,44.4,33.9,106.1,60.2,20.1,20,42.9
2021,Oregon,Thu 2-11,A,Arizona St.,W,75,64,11-4,0.9,109.8,82.4,104.2,51.5,16.7,25.6,12.1,88.9,40.2,19.4,30.4,19.7
2021,Oregon,Sat 2-13,A,Arizona,W,63,61,12-4,1.6,117.5,91.5,108.2,51.8,17.2,37.5,20,104.8,46.5,10.3,27.8,19.3
2021,Oregon,Wed 12-02,N,Missouri,L,75,83,0-1,-0.5,110,109.9,105.6,46.8,14.1,30.8,33.3,116.9,53.1,9.9,25,26.2
2021,Oregon,Thu 2-18,H,Colorado,W,60,56,13-4,2.2,95.4,76.1,89.3,47.2,20.8,18.2,28.3,83.3,39.3,25.3,41,14.8
2021,Oregon,Sat 2-20,H,Utah,W,67,64,14-4,2.6,109.6,94,106.5,56.7,17.5,25.9,21.2,101.7,50,22.3,27.6,31.4
2021,Oregon,Mon 2-22,A,USC,L,58,72,14-5,2.4,100,107.3,93.2,46.5,16.1,27.3,15.8,115.7,58.2,25.7,48.4,23.6
2021,Oregon,Thu 2-25,A,Stanford,W,71,68,15-5,3,125.6,107.1,114.5,50,11.3,31.4,21,109.7,56.1,16.1,32.3,10.5
2021,Oregon,Sat 2-27,A,California,W,74,63,16-5,3.3,122.5,97.2,118,58.2,12.8,21.4,23.6,100.5,51.9,17.5,23.3,20.8
2021,Oregon,Mon 3-01,H,Arizona,W,80,69,17-5,3.8,133.2,100,127.5,56.4,11.2,33.3,40,110,52.8,14.3,21.2,35.8
2021,Oregon,Wed 3-03,H,UCLA,W,82,74,18-5,4.3,129.8,104.6,126.2,68.6,18.5,27.3,31.4,113.9,60.7,21.6,30.8,12.5
2021,Oregon,Sun 3-07,A,Oregon St.,W,80,67,19-5,4.9,143.4,99.8,132.9,73.4,18.3,26.1,34,111.3,55.6,16.6,29.6,18.5
2021,Oregon,Thu 3-11,N,Arizona St.,W,91,73,20-5,5.3,124.9,95,122.7,67.2,13.5,16.7,27.9,98.4,51.6,16.2,15.2,17.7
2021,Oregon,Fri 3-12,N,Oregon St.,L,64,75,20-6,4.8,104.4,108.6,100,47.3,14.1,23.5,30.9,117.1,60,25,42.9,42
2021,Oregon,Mon 3-22,N,Iowa (2),W,95,80,21-6,5.5,132.4,89,126.8,64,14.7,27.6,16.2,106.8,51.5,16,33.3,20.6
2021,Oregon,Sun 3-28,N,USC (6),L,68,82,21-7,5.2,114.8,110.1,101.9,41.3,16.5,45,17.4,122.9,66.7,21,34.8,22.2
2022,Oregon,Tue 11-09,H,Texas Southern,W,83,66,1-0,0.1,131.9,110.1,128.6,49.2,12.4,46.2,32.3,102.3,51,24.8,40,32.7
2022,Oregon,Fri 11-12,H,SMU,W,86,63,2-0,0.4,130.7,84.3,121.9,58.6,14.2,37.5,32.8,89.3,46.2,22.7,20.6,28.3
2022,Oregon,Tue 11-16,N,BYU,L,49,81,2-1,-0.2,83.7,114.2,75.8,34.9,18.6,27,35.8,125.2,67.5,18.6,30.4,12.3
2022,Oregon,Mon 11-22,N,Chaminade,W,73,49,3-1,-0.2,-,-,105.2,50,14.4,33.3,13.2,70.6,32.7,21.6,26.3,36.4
2022,Oregon,Tue 11-23,N,Saint Mary's,L,50,62,3-2,-0.5,88.3,90.3,78.2,41.2,20.3,17.1,23.5,96.9,59.4,20.3,7.7,22.9
2022,Oregon,Wed 11-24,N,Houston,L,49,78,3-3,-0.7,84.5,101.9,73,44.6,28.3,14.8,26.1,116.2,56.7,16.4,33.3,26.7
2022,Oregon,Mon 11-29,H,Montana,W,87,47,4-3,-0.7,117.5,78.8,129.6,75.5,20.9,33.3,55.3,70,31.5,19.4,7.9,50
2022,Oregon,Wed 12-01,H,UC Riverside,W,71,65,5-3,-0.5,126.2,116.2,124.5,64.9,14,24,34,114,56.4,14,26.9,5.5
2022,Oregon,Sun 12-05,H,Arizona St.,L,67,69,5-4,-1.3,102.5,98.9,93.3,45,18.1,28.9,35,96.1,53.4,22.3,24.2,20.7
2022,Oregon,Sun 12-12,A,Stanford,L,69,72,5-5,-1.9,105.4,105.2,101.9,47.3,17.7,37.1,41.1,106.3,50.9,25.1,45.2,35.1
2022,Oregon,Wed 12-15,H,Portland,W,96,71,6-5,-1.8,132.9,101.8,136.2,59.4,11.3,40.5,27.5,100.7,48.2,18.4,22.2,38.2
2022,Oregon,Sat 12-18,H,Baylor,L,70,78,6-6,-2.1,128.8,107.1,112.7,62,25.8,42.3,24,125.6,61.4,17.7,40.6,31.6
2022,Oregon,Tue 12-21,H,Pepperdine,W,68,59,7-6,-2.1,86.5,87.9,92.7,45.9,20.4,31.6,27.9,80.4,39.2,24.5,33.3,18.5
2022,Oregon,Sat 1-01,H,Utah,W,79,66,8-6,-1.9,109.6,98.4,115.6,64.8,17.6,20,31.5,96.5,46.5,21.9,28.6,24.6
2022,Oregon,Mon 1-10,A,Oregon St.,W,78,76,9-6,-1.7,108.7,106.8,114.5,51.5,13.2,42.5,26.5,111.6,55.2,13.2,21.4,24.1
2022,Oregon,Thu 1-13,A,UCLA,W,84,81,10-6,-0.9,113.8,86.3,102,47.1,15.8,26.7,37.1,98.3,44.5,15.8,32.7,32.9
2022,Oregon,Sat 1-15,A,USC,W,79,69,11-6,-0.3,129.5,92,117,58.6,14.8,25.8,31,102.1,48.3,19.2,38.5,30
2022,Oregon,Sun 1-23,H,Washington,W,84,56,12-6,-0.1,126.6,76,119.9,61.9,18.6,32.1,22,79.9,34.5,32.8,42.9,41.8
2022,Oregon,Tue 1-25,H,Colorado,L,78,82,12-7,-0.9,114,106.3,105.8,52.5,14.9,21.4,31.7,111.2,57.4,23.1,33.3,40.7
2022,Oregon,Sat 1-29,H,Oregon St.,W,78,56,13-7,-0.8,102.7,82,113.3,63.4,23.2,35.7,25,81.3,34.1,20.3,38.8,25.8
2022,Oregon,Thu 2-03,A,Colorado,W,66,51,14-7,-0.3,100.5,76.7,97.9,46.8,17.8,28.9,17.7,75.7,43.9,29.7,29.4,32.7
2022,Oregon,Sat 2-05,A,Utah,W,80,77,15-7,0.1,114.4,97.3,109.8,53.8,17.8,32.4,15.2,105.7,47.7,15.1,31,35.4
2022,Oregon,Thu 2-10,H,Stanford,W,68,60,16-7,0.3,106.4,90,103,48.2,15.1,23.5,26.3,90.9,48.3,25.8,33.3,6.9
2022,Oregon,Sat 2-12,H,California,L,64,78,16-8,-0.6,90.1,112.6,88.1,42.2,15.1,22,39.7,107.3,58,23.4,15.4,48
2022,Oregon,Sat 2-19,A,Arizona,L,81,84,17-10,-0.9,124.2,96.9,110.8,52.2,15,29.7,16.2,114.9,62.9,17.8,22.6,32.8
2022,Oregon,Mon 2-14,H,Washington St.,W,62,59,17-8,-0.2,103.8,85.9,94.7,45.8,18.3,30.8,23.3,90.2,35.6,12.2,41.5,15.1
2022,Oregon,Thu 2-17,A,Arizona St.,L,57,81,17-9,-0.7,103.6,119.9,87.3,39.1,18.4,25,34.5,124.1,65.7,18.4,34.5,33.3
2022,Oregon,Thu 2-24,H,UCLA,W,68,63,18-10,-0.3,109.8,81.3,99.2,51,27.7,33.3,50,91.9,39.7,10.2,27.7,20.6
2022,Oregon,Sat 2-26,H,USC,L,69,70,18-11,-1,111.6,104.2,106.9,43.5,10.8,34.1,33.9,108.5,50.8,17,37.8,28.8
2022,Oregon,Thu 3-03,A,Washington,L,67,78,18-12,-1.5,95.3,104.8,91.8,42.6,15.1,31.8,23.5,106.9,49.2,16.4,31.4,47.5
2022,Oregon,Sat 3-05,A,Washington St.,L,74,94,18-13,-1.9,113.3,120.5,101.4,51.9,19.2,20.7,42.6,128.8,62.5,15.1,32.4,29.7
2022,Oregon,Wed 3-09,N,Oregon St.,W,86,72,19-13,-1.7,111.9,99.1,120.7,61.1,12.6,28.6,28.6,101,49.1,18.2,16.1,38.9
2022,Oregon,Thu 3-10,N,Colorado,L,69,80,19-14,-2.4,100.9,101,92.3,40,12,24,25.7,107,45.3,10.7,36.2,25.7
2022,Oregon,Tue 3-15,A,Utah St.,W,83,72,20-14,-1.8,120.9,94.2,114.8,56.9,11.1,22.9,21.5,99.6,45.4,16.6,31.1,32.3
2022,Oregon,Sat 3-19,A,Texas A&M,L,60,75,20-15,-2.1,108.7,113.1,97.9,42.1,17.9,40.5,26.3,122.3,50.8,16.3,45.7,33.9
2018,Oregon St.,Fri 11-10,H,Southern Utah,W,99,82,1-0,0,115.8,101.8,119.7,57.9,15.7,31.4,55.6,99.1,43.9,16.9,21.4,80.7
2018,Oregon St.,Mon 11-13,H,Wyoming,L,66,75,1-1,-0.8,99.5,107.9,95.7,44.1,15.9,30,39,108.7,59.8,23.2,25,37.3
2018,Oregon St.,Sat 11-18,H,Long Beach St.,W,89,81,2-1,-0.8,105.2,99.4,109,59.8,22,22.2,51.8,99.2,50.7,22,29.3,23.5
2018,Oregon St.,Thu 11-23,N,St. John's,L,77,82,2-2,-1.4,120.2,109.4,106.9,55,29.1,34.5,50,113.8,42.4,8.3,34.9,45.5
2018,Oregon St.,Fri 11-24,N,Long Beach St.,L,69,74,2-3,-2.2,95.6,103.1,97.4,43,22.6,41.5,31.3,104.4,49.1,18.3,36.1,54.5
2018,Oregon St.,Sun 11-26,N,Marist,W,65,46,3-3,-2.2,90.7,78.8,100.5,47.3,24.7,40.6,26.8,71.2,38.2,18.6,16.2,25.5
2018,Oregon St.,Sat 12-02,H,Loyola Marymount,W,78,74,4-3,-2.1,108.8,107.8,116.5,58,14.9,25.9,58,110.5,50.8,19.4,42.1,23.8
2018,Oregon St.,Tue 12-05,H,Eastern Kentucky,W,74,62,5-3,-2.1,103.9,104.7,116.1,62,18.8,31,25.9,97.3,53.6,18.8,19.4,10.9
2018,Oregon St.,Sat 12-09,H,Arkansas Pine Bluff,W,85,58,6-3,-2.1,114.4,108.6,129.2,55.3,16.7,43.3,43.9,88.1,54.3,28.9,18.5,21.7
2018,Oregon St.,Tue 12-12,H,Jacksonville St.,W,70,69,7-3,-2,115.2,116.9,112.4,60.9,19.3,26.9,47.8,110.8,46.5,17.7,39.4,29.8
2018,Oregon St.,Sat 12-16,H,Saint Louis,W,63,60,8-3,-1.9,106.2,105,103.9,47.8,19.8,41.9,63,99,48,24.7,37.1,44
2018,Oregon St.,Thu 12-21,A,Kent St.,L,78,79,8-4,-2.7,102.3,105.1,102.4,47.3,25,36.8,65.5,103.7,48.2,21,35.3,57.1
2018,Oregon St.,Fri 12-29,H,Colorado,W,76,57,9-4,-2.5,109.3,82.3,106.6,57.4,19.6,21.9,42.6,80,40.5,25.3,31,27.6
2018,Oregon St.,Sun 12-31,H,Utah,L,64,66,9-5,-3.2,111.8,106.3,107.4,47.3,15.1,35.3,29.1,110.7,60.2,20.1,17.4,36.4
2018,Oregon St.,Fri 1-05,H,Oregon,W,76,64,10-5,-3,114,93.6,113.3,58.5,17.9,35.5,47.2,95.5,42,14.9,33.3,15.9
2018,Oregon St.,Thu 1-11,A,Arizona,L,53,62,10-6,-3.3,90.8,80.7,81.9,44.6,23.2,25.7,14.3,95.8,47.2,18.5,27.3,30.2
2018,Oregon St.,Sat 1-13,A,Arizona St.,L,75,77,10-7,-3.7,113.7,97.3,108.1,53.1,20.2,37.8,13.8,111,53.5,17.3,30.3,38.6
2018,Oregon St.,Thu 1-18,H,UCLA,W,69,63,11-7,-3.4,110.7,94.9,110.3,42.1,11.2,40.9,34.9,100.7,44,14.4,28.9,24.1
2018,Oregon St.,Sat 1-20,H,USC,L,67,74,11-8,-4.1,108.1,103.4,102,44.4,21.3,35.3,42.6,112.7,55.1,12.2,13.8,49
2018,Oregon St.,Sat 1-27,A,Oregon,L,57,66,11-9,-4.6,93.2,102.5,91.9,46.9,19.4,21.4,33.3,106.5,50,16.1,21.4,51.1
2018,Oregon St.,Thu 2-01,A,Stanford,L,71,80,11-10,-5.1,96.9,106.8,94.9,54.1,28.1,24,49,106.9,60.6,24,30,53.8
2018,Oregon St.,Sat 2-03,A,California,L,70,74,11-11,-5.9,112,121.2,108.7,48,17.1,40,54.9,114.9,43.3,15.5,40.5,75
2018,Oregon St.,Thu 2-08,H,Washington St.,W,94,62,12-11,-5.8,117.1,91,130.9,62.9,16.7,33.3,43.1,86.4,44.8,25.1,29.7,20.7
2018,Oregon St.,Sat 2-10,H,Washington,W,97,94,13-11,-5.7,114.8,110.3,112.1,61.8,19.7,27,22.2,108.7,56.1,22,28.6,36.4
2018,Oregon St.,Thu 2-15,A,UCLA,L,68,75,13-12,-6.1,100.9,97.2,97.1,49.1,14.3,15.4,31.6,107,42.6,14.3,40,60.7
2018,Oregon St.,Sat 2-17,A,USC,L,59,72,13-13,-6.4,102.6,99.2,92.5,50,18.8,18.5,27.5,112.8,55,14.1,22.2,42
